Game ID,Black Player,White Player,Result,Winner,Board Diff,Corner Diff,Territory Diff,Liberty Diff
370834,李世石,周睿羊,白胜1/4子,W,0,2,-20,-21
370926,范蕴若,李世石,黑中盘胜,B,2,-8,-18,-14
370966,童梦成,李世石,白中盘胜,W,0,1,-2,-3
371132,辜梓豪,李世石,黑中盘胜,B,1,-2,-7,14
371154,李昌镐,李世石,黑胜7.5目,B,9,1,8,1
371166,李世石,申旻埈,黑中盘胜,B,1,-1,1,12
371346,江维杰,李世石,黑中盘胜,B,5,-14,-4,-15
371393,李世石,李昌镐,黑中盘胜,B,10,3,11,7
371525,李世石,安国铉,黑中盘胜,B,1,4,2,9
371589,连笑,李世石,白胜1/4子,W,4,10,7,-1
371639,朴钟昱,李世石,黑中盘胜,B,1,2,4,5
371687,李世石,崔哲瀚,黑中盘胜,B,8,0,7,19
371936,李世石,洪性志,白中盘胜,W,1,3,1,20
371967,李世石,朴沧溟,黑中盘胜,B,4,0,-6,17
371987,李世石,尹灿熙,白中盘胜,W,-1,-10,2,37
371994,洪旼杓,李世石,白胜5.5目,W,3,8,-4,26
372018,安正己,李世石,白中盘胜,W,4,-8,4,-22
372291,李世石,本木克弥,黑中盘胜,B,1,2,6,-4
372315,李钦诚,李世石,黑中盘胜,B,0,3,3,0
372386,崔精,李世石,白中盘胜,W,-2,4,-1,-9
372409,申旻埈,李世石,黑中盘胜,B,2,-1,13,25
372434,陈耀烨,李世石,白中盘胜,W,2,-6,-3,-10
372506,陶欣然,李世石,黑中盘胜,B,6,-5,1,25
372554,李世石,姜儒泽,黑中盘胜,B,5,-3,3,9
372771,李世石,黄昕,白中盘胜,W,-1,0,12,16
372811,申旻埈,李世石,白中盘胜,W,0,3,-1,10
372953,李世石,韩升周,黑胜7.5目,B,-4,2,8,12
373012,李世石,陈梓健,黑中盘胜,B,-3,-2,-14,18
373028,山下敬吾,李世石,白中盘胜,W,-2,0,-3,0
373164,井山裕太,李世石,白中盘胜,W,2,6,2,13
373176,李世石,李钦诚,黑中盘胜,B,-1,-2,-6,13
373187,李世石,罗玄,白中盘胜,W,3,2,1,23
373266,李世石,李泰贤,黑中盘胜,B,2,-5,-1,11
373449,李世石,柁嘉熹,白中盘胜,W,-2,-2,-1,-6
378763,李世石,孙腾宇,黑中盘胜,B,5,-6,-5,15
381128,许映皓,李世石,白中盘胜,W,7,1,3,25
384140,廖元赫,李世石,黑中盘胜,B,2,13,32,11
386480,柯洁,李世石,黑胜3/4子,B,4,3,20,25
395248,朴廷桓,李世石,黑中盘胜,B,0,-6,-1,24
429123,李世石,连笑,黑中盘胜,B,1,1,0,-10
432864,李世石,柯洁,黑胜1.5目,B,2,-12,1,-7
433849,李世石,元晟溱,黑胜7.5目,B,-7,-10,-6,1
444552,李昌镐,李世石,白中盘胜,W,4,-3,-3,27
445490,李世石,金明训,白中盘胜,W,-3,1,15,-8
450736,朴常镇,李世石,白中盘胜,W,3,3,4,17
452569,李世石,李元荣,黑中盘胜,B,4,1,4,9
458636,李世石,崔宰荣,白中盘胜,W,1,-4,-3,-17
466313,李世石,宋泰坤,黑中盘胜,B,-1,6,-5,11
466851,卞相壹,李世石,白中盘胜,W,0,4,-2,1
467464,罗玄,李世石,白中盘胜,W,-4,-1,-3,-14
471651,偰玹准,李世石,白中盘胜,W,2,-4,3,-9
475830,李元荣,李世石,白中盘胜,W,0,4,0,23
479280,李世石,李映九,白中盘胜,W,6,0,0,22
480549,李世石,金显灿,黑中盘胜,B,3,-2,0,16
481238,李世石,金明训,白胜1.5目,W,-3,-8,-4,-5
482066,李世石,韩态熙,黑中盘胜,B,1,4,0,14
485395,李世石,金彩瑛,黑中盘胜,B,-1,1,0,2
486709,本木克弥,李世石,黑胜1又3/4子,B,2,4,16,-25
493016,李世石,芈昱廷,黑中盘胜,B,0,0,2,-5
494338,连笑,李世石,黑中盘胜,B,2,5,0,7
498557,李世石,许映皓,黑中盘胜,B,-1,-2,-2,24
504611,李世石,柯洁,白中盘胜,W,3,4,24,-18
517255,李世石,金明训,黑胜4.5目,B,-2,5,4,18
524008,尹峻相,李世石,白中盘胜,W,-4,-3,-4,8
529922,李世石,申旻埈,白中盘胜,W,0,-1,-3,-2
530795,姜东润,李世石,黑中盘胜,B,3,-4,0,27
535668,范廷钰,李世石,黑中盘胜,B,-8,-12,-14,-28
541662,李世石,申真谞,白中盘胜,W,-4,8,-2,7
541687,申真谞,李世石,白中盘胜,W,-2,0,1,16
542595,李世石,申真谞,白中盘胜,W,-1,-6,-9,-29
543498,申真谞,李世石,白中盘胜,W,16,6,16,18
544368,李世石,申真谞,白中盘胜,W,7,9,16,41
547640,柯洁,李世石,白中盘胜,W,-4,0,-3,15
554863,李世石,江维杰,白中盘胜,W,-7,-9,-3,2
573157,崔哲瀚,李世石,黑中盘胜,B,4,-5,-3,-9
579647,李世石,朴河旼,白中盘胜,W,-2,8,35,38
582503,李世石,罗玄,黑中盘胜,B,4,0,3,36
583401,李世石,金志锡,白中盘胜,W,-4,1,-5,8
602168,李世石,古力,黑胜2又3/4子,B,2,1,53,31
605587,李世石,文儒彬,黑中盘胜,B,1,0,0,-1
606789,李世石,白洪淅,黑中盘胜,B,-5,1,-7,-3
609196,李世石,宋知勋,白中盘胜,W,0,-3,0,11
617033,李世石,范胤,白超时胜,W,-5,1,-5,24
624770,偰玹准,李世石,黑中盘胜,B,-1,-1,2,4
628830,廖元赫,李世石,黑中盘胜,B,5,1,5,24
634337,李世石,申真谞,白中盘胜,W,0,-3,-3,-4
640833,张涛,李世石,白中盘胜,W,-1,1,-2,1
642129,尹灿熙,李世石,黑中盘胜,B,-1,-5,-4,-30
647366,李世石,李映九,黑中盘胜,B,4,3,0,-3
648515,崔哲瀚,李世石,黑中盘胜,B,-2,-5,-5,-15
650926,申旻埈,李世石,黑胜0.5目,B,-1,9,-6,0
663920,金志锡,李世石,白中盘胜,W,3,-2,0,2
666736,时越,李世石,白中盘胜,W,-4,1,-17,-17
667677,陶欣然,李世石,黑中盘胜,B,8,6,28,55
674022,时越,李世石,黑中盘胜,B,1,10,11,8
678986,洪性志,李世石,白胜4.5目,W,9,11,26,10
683305,李世石,赵寅善,黑中盘胜,B,-1,-2,-1,2
691916,丁浩,李世石,黑中盘胜,B,0,1,-14,2
692846,李昌锡,李世石,黑胜0.5目,B,2,-2,8,9
699799,申真谞,李世石,黑中盘胜,B,8,11,5,9
703199,范蕴若,李世石,黑中盘胜,B,3,-2,1,7
729104,李世石,陈耀烨,黑胜1又3/4子,B,11,0,0,-6
738612,古力,李世石,黑中盘胜,B,10,7,5,9
775752,李世石,范廷钰,白中盘胜,W,2,8,2,24
816314,辜梓豪,李世石,黑中盘胜,B,12,5,8,-9
871410,温昭珍,李世石,白胜8.5目,W,3,-2,53,33
871415,徐仲辉,李世石,白中盘胜,W,-2,-4,-4,1
875148,李世石,洪基杓,黑中盘胜,B,4,-2,0,19
875154,李世石,申旻埈,白中盘胜,W,-2,11,-2,-5
885530,朴正祥,李世石,黑中盘胜,B,-1,-13,-1,26
1012521,李世石,柯洁,白中盘胜,W,-8,-12,-7,-11
1027092,朴常镇,李世石,白中盘胜,W,0,-1,1,-19
1029541,李世石,李东勋,白中盘胜,W,-1,-5,-12,-21
1031732,李世石,朴常镇,黑中盘胜,B,-1,-3,-18,-30
1033967,睦镇硕,李世石,白中盘胜,W,-3,-1,-4,0
1114641,李昊承,李世石,黑中盘胜,B,-1,10,1,7
1231771,姜东润,李世石,白中盘胜,W,4,-3,2,-12
1975189,李世石,韩豆,白棋中盘胜,W,5,14,1,-20
1975193,李世石,韩豆,白棋中盘胜,W,1,-1,1,13
1975236,李世石,韩豆,黑棋中盘胜,B,0,4,0,-4
1268998,时越,柯洁,黑中盘胜,B,-2,0,-2,9
1289860,柯洁,芈昱廷,黑中盘胜,B,5,8,2,3
1320806,杨鼎新,柯洁,白棋不计点胜,W,2,3,17,-9
1337024,柯洁,党毅飞,黑中盘胜,B,6,16,6,0
1431128,朴廷桓,柯洁,白棋中盘胜,W,3,-1,-1,10
1444260,党毅飞,柯洁,白胜2又1/4子,W,-1,3,10,-9
1467420,范廷钰,柯洁,黑棋中盘胜,B,1,-3,0,-16
1478464,李维清,柯洁,白棋中盘胜,W,1,-6,6,-5
1564490,柯洁,丁浩,白胜1/4子,W,4,1,22,30
1584772,柯洁,李映九,黑中盘胜,B,1,3,0,1
1586221,陶欣然,柯洁,B+R,B,6,1,6,15
1693205,柯洁,邬光亚,黑棋中盘胜,B,-2,3,-2,-3
1698347,时越,柯洁,白棋中盘胜,W,8,6,14,46
1705158,朴廷桓,柯洁,白棋中盘胜,W,4,-2,4,22
1734276,周睿羊,柯洁,白棋中盘胜,W,-12,-13,-17,-40
1748596,陈耀烨,柯洁,白胜5.5目,W,-4,-11,9,3
1754702,申真谞,柯洁,黑中盘胜,B,1,4,-3,5
1784520,范廷钰,柯洁,黑中盘胜,B,-1,-7,0,4
1784532,柯洁,廖元赫,黑中盘胜,B,4,12,4,-10
1788370,张强,柯洁,白中盘胜,W,-1,-7,2,20
1788384,柯洁,陈一纯,黑中盘胜,B,0,-1,-1,-9
1791060,柁嘉熹,柯洁,黑中盘胜,B,1,1,4,10
1791062,李轩豪,柯洁,白中盘胜,W,7,7,10,30
1975138,芈昱廷,柯洁,黑中盘胜,B,-1,3,0,-6
1975173,李成森,柯洁,白中盘胜,W,-4,-1,-3,-13
1975210,柯洁,陈昱森,黑胜3又3/4子,B,0,5,21,3
1975219,柯洁,赵晨宇,黑棋中盘胜,B,13,-1,-28,-5
1975230,柯洁,柁嘉熹,黑中盘胜,B,2,10,-3,-4
1975297,丁浩,柯洁,黑棋3.5目胜,B,3,12,-6,-18
1975340,柯洁,时越,黑中盘胜,B,-1,-9,3,1
1975353,赵晨宇,柯洁,黑棋中盘胜,B,8,4,6,0
1975381,柯洁,陈贤,黑中盘胜,B,2,3,1,2
1999885,谢尔豪,柯洁,白中盘胜,W,5,-6,0,4
1999942,周睿羊,柯洁,白中盘胜,W,5,1,-6,-4
2000014,柯洁,周睿羊,黑胜1点,B,-3,9,-2,-16
2000041,柯洁,张紫良,黑中盘胜,B,-2,-11,-4,1
2030130,柯洁,朴廷桓,白胜1/4子,W,3,11,21,-5
2033041,芝野虎丸,柯洁,白中盘胜,W,-3,0,1,-3
2035558,朴廷桓,柯洁,黑中盘胜,B,0,5,0,18
2151408,时越,柯洁,白棋中盘胜,W,5,0,7,5
2151412,丁浩,柯洁,黑棋中盘胜,B,-3,-8,-3,0
2167901,柁嘉熹,柯洁,白棋中盘胜,W,2,-5,0,6
2182116,柯洁,谢科,黑棋中盘胜,B,4,0,1,6
2278596,王世一,柯洁,白棋中盘胜,W,1,1,3,7
2306478,柯洁,丁浩,白棋中盘胜,W,0,2,1,8
2313256,李喆,柯洁,白棋中盘胜,W,1,6,1,23
2395661,谢尔豪,柯洁,白棋中盘胜,W,-1,1,3,5
2395694,柯洁,童梦成,黑棋中盘胜,B,-2,-4,-4,16
3231105,柯洁,朴键昊,黑棋中盘胜,B,5,-1,4,26
3231113,申真谞,柯洁,白棋中盘胜,W,-1,4,-4,-2
3231116,芈昱廷,柯洁,白中盘胜,W,-4,-7,-6,-25
3231196,姜东润,柯洁,白棋中盘胜,W,4,-1,5,26
3231223,柯洁,成家业,黑棋中盘胜,B,6,-4,34,29
3231234,李维清,柯洁,白棋中盘胜,W,0,-2,-1,-1
3231254,柯洁,金志锡,黑棋中盘胜,B,-1,2,-2,7
3231264,伊凌涛,柯洁,白棋中盘胜,W,12,-11,8,-4
3231274,柯洁,朴廷桓,黑棋中盘胜,B,1,2,5,18
3231283,蔡竞,柯洁,白棋中盘胜,W,-1,2,-1,-34
3231293,柯洁,唐韦星,白棋1/4子胜,W,3,0,-8,19
3231313,黄昕,柯洁,白棋中盘胜,W,1,0,0,-14
3241549,柯洁,党毅飞,黑棋不计点胜,B,0,2,-2,2
3241557,柯洁,江维杰,黑棋不计点胜,B,-2,9,5,22
3263459,谢科,柯洁,黑棋3点胜,B,1,5,18,-2
3301571,柯洁,范胤,黑棋中盘胜,B,6,-1,2,-4
3301586,陈贤,柯洁,白棋中盘胜,W,-1,3,-1,-21
3301590,柯洁,柁嘉熹,黑棋中盘胜,B,2,2,0,-4
3301592,辜梓豪,柯洁,黑棋中盘胜,B,0,9,0,-21
3350649,柯洁,芈昱廷,黑棋中盘胜,B,3,-1,3,4
3362241,柯洁,范廷钰,黑棋中盘胜,B,-2,5,-4,-11
3362242,唐韦星,柯洁,白棋中盘胜,W,0,-3,0,1
3415499,李东勋,柯洁,白棋中盘胜,W,-3,-2,-1,-4
3415503,赵汉乘,柯洁,白棋中盘胜,W,7,-1,7,6
3422417,柯洁,李轩豪,黑棋中盘胜,B,0,-2,-3,-8
3433463,杨鼎新,柯洁,白棋中盘胜,W,3,12,15,-6
3433464,申真谞,柯洁,白棋中盘胜,W,-1,0,1,12
3436275,柯洁,申真谞,黑棋0.5目胜,B,-5,14,14,22
3458117,元晟溱,柯洁,白棋中盘胜,W,0,7,-3,-8
3471132,卞相壹,柯洁,白棋中盘胜,W,1,1,2,2
3483081,柯洁,柁嘉熹,黑棋中盘胜,B,-1,-6,-4,-10
3717746,柯洁,陶欣然,白棋中盘胜,W,-1,2,0,30
3717836,柯洁,丁浩,白棋1/4子胜,W,6,9,25,20
3717852,辜梓豪,柯洁,白棋中盘胜,W,5,8,7,38
3717868,柯洁,戎毅,黑棋中盘胜,B,-1,2,0,-7
3717877,柯洁,陶欣然,白棋中盘胜,W,-9,-6,-8,-25
3717894,曹潇阳,柯洁,白棋中盘胜,W,-4,7,-1,28
3717905,罗玄,柯洁,白棋中盘胜,W,-3,-4,1,9
3717961,范廷钰,柯洁,黑棋中盘胜,B,-1,2,-3,4
3753991,柯洁,许皓鋐,黑棋中盘胜,B,3,-6,-1,13
3753993,柯洁,唐韦星,白棋中盘胜,W,-3,-1,-2,11
3825839,申旻埈,柯洁,白棋中盘胜,W,0,-5,1,13
3825840,柯洁,申旻埈,白棋中盘胜,W,-4,0,-7,-24
3847650,柯洁,申旻埈,白棋3.5目胜,W,5,0,7,3
3919406,申真谞,柯洁,黑棋中盘胜,B,-5,0,-7,-17
4099918,柯洁,李钦诚,白棋中盘胜,W,-4,-4,-4,0
4142018,柯洁,陈浩,黑棋中盘胜,B,1,0,-1,-9
4142022,柯洁,刘宇航,黑棋中盘胜,B,5,6,4,22
4142025,芈昱廷,柯洁,黑棋3/4子胜,B,-3,-4,-18,9
4177123,丁浩,柯洁,白棋中盘胜,W,2,8,4,1
4191405,柯洁,朴廷桓,白棋中盘胜,W,-5,6,-5,-18
4194603,柯洁,杨鼎新,白棋中盘胜,W,1,-3,2,32
4287690,柯洁,柁嘉熹,黑棋中盘胜,B,-2,1,-6,3
4290808,童梦成,柯洁,白棋中盘胜,W,-3,6,-1,-34
4296781,柯洁,江维杰,白棋中盘胜,W,-5,-8,28,21
4303990,郭信驿,柯洁,白棋5又1/4子胜,W,6,5,7,3
4377271,柯洁,时越,黑棋中盘胜,B,4,5,9,18
4384999,时越,柯洁,白棋中盘胜,W,-3,-2,-1,10
4742038,柯洁,陶欣然,黑棋中盘胜,B,-5,5,-5,-10
4742055,谢尔豪,柯洁,白棋1/4子胜,W,6,-3,-6,1
4745650,柯洁,李维清,黑棋中盘胜,B,2,4,0,1
4802698,芈昱廷,柯洁,黑棋中盘胜,B,3,-7,15,-4
4831569,柯洁,金志锡,白棋0.5目胜,W,-2,-1,1,0
4905941,朴廷桓,柯洁,白棋中盘胜,W,3,1,5,-9
4917492,柯洁,申真谞,白棋3.5目胜,W,3,10,41,4
4943970,柯洁,江维杰,黑棋中盘胜,B,1,-3,3,2
4947880,柯洁,谢尔豪,黑棋2.5目胜,B,2,-7,21,18
4955828,张涛,柯洁,白棋中盘胜,W,-2,-4,-3,-32
4968781,彭立尧,柯洁,白棋中盘胜,W,-2,1,-6,12
4972525,柯洁,赵晨宇,白棋中盘胜,W,-3,-1,0,6
5013797,连笑,柯洁,白棋中盘胜,W,-1,3,-6,4
5047403,柯洁,陶欣然,黑棋中盘胜,B,0,-2,-3,12
5053001,范胤,柯洁,白棋中盘胜,W,2,-2,2,3
5058677,柯洁,丁浩,白棋中盘胜,W,-1,4,-1,5
5121348,柯洁,陈耀烨,白棋中盘胜,W,-1,-1,0,-18
5224792,芈昱廷,柯洁,白棋中盘胜,W,-4,7,-9,-8
5247688,辜梓豪,柯洁,白棋1/4子胜,W,4,1,9,14
5398244,柯洁,伊凌涛,黑棋中盘胜,B,-9,8,-16,-36
5398248,柯洁,李维清,黑棋1又3/4子胜,B,0,-15,-7,-8
5431045,柯洁,申真谞,白棋中盘胜,W,-3,-6,0,4
5440157,柯洁,范廷钰,黑棋中盘胜,B,-2,0,-3,5
5443950,谢科,柯洁,白棋中盘胜,W,3,4,2,-19
5447722,柯洁,芈昱廷,白棋中盘胜,W,1,-2,1,26
5556200,金明训,柯洁,白棋中盘胜,W,2,3,-9,-21
5683040,杨鼎新,柯洁,黑棋3/4子胜,B,3,1,-9,-33
5683042,连笑,柯洁,白棋中盘胜,W,-19,-5,-21,-21
5705765,范廷钰,柯洁,白棋中盘胜,W,1,3,2,25
5725705,柯洁,廖元赫,白棋中盘胜,W,-2,4,-26,-6
5907801,柯洁,申旻埈,黑棋中盘胜,B,6,10,8,28
5997027,唐韦星,柯洁,白棋中盘胜,W,0,3,2,21
5997028,杨鼎新,柯洁,白棋中盘胜,W,3,-2,1,18
6005732,李轩豪,柯洁,白棋中盘胜,W,2,-1,2,-5
6005736,古力,柯洁,白棋中盘胜,W,1,3,-2,5
6111332,丁浩,柯洁,白棋中盘胜,W,2,-1,3,10
6242011,党毅飞,柯洁,黑棋中盘胜,B,7,0,7,27
6247780,柯洁,申旻埈,白棋中盘胜,W,1,7,0,-11
6253629,韩一洲,柯洁,白棋中盘胜,W,-2,-5,1,0
6259548,王泽宇,柯洁,白棋中盘胜,W,2,-4,2,8
6271754,柯洁,王泽锦,黑棋中盘胜,B,4,8,-10,1
6277850,陈耀烨,柯洁,黑棋中盘胜,B,4,-5,-12,9
6284550,柯洁,许嘉阳,黑棋中盘胜,B,0,-3,-1,9
6290806,丁浩,柯洁,黑棋中盘胜,B,8,-3,14,30
6383888,柯洁,申真谞,白棋中盘胜,W,-3,3,-2,-1
6423320,陈豪鑫,柯洁,白棋中盘胜,W,-3,-7,-2,-7
6494877,柯洁,芈昱廷,黑棋中盘胜,B,1,6,1,13
6494912,陈贤,柯洁,黑棋中盘胜,B,5,7,2,5
6494924,范胤,柯洁,白棋中盘胜,W,4,15,43,-22
6522465,柯洁,王星昊,白棋中盘胜,W,0,2,-6,-19
6643009,柯洁,廖元赫,黑棋中盘胜,B,0,-1,14,21
6643013,柯洁,伊凌涛,黑棋3又3/4子胜,B,3,7,7,14
6643023,童梦成,柯洁,黑棋中盘胜,B,-3,-2,-4,-18
6734890,柯洁,朴廷桓,白棋中盘胜,W,1,2,2,15
6816154,姜东润,柯洁,黑棋中盘胜,B,3,0,0,17
7077364,申真谞,柯洁,黑棋中盘胜,B,4,2,2,8
7329728,柁嘉熹,柯洁,白棋中盘胜,W,-2,-2,-2,16
7371249,韩一洲,柯洁,白棋中盘胜,W,-7,-12,-4,5
7380012,范廷钰,柯洁,白棋中盘胜,W,2,-2,5,9
7380034,柯洁,陈贤,黑棋3/4子胜,B,-5,4,0,-11
7384228,柯洁,芈昱廷,白棋1又1/4子胜,W,6,-3,-19,27
7414512,柯洁,许嘉阳,黑棋中盘胜,B,1,1,2,6
7414523,柯洁,檀啸,黑棋中盘胜,B,8,9,-3,10
7414527,柯洁,朴廷桓,白棋0.5目胜,W,2,14,-30,9
7475474,柯洁,刘宇航,黑棋中盘胜,B,-3,11,8,-8
8147820,时越,柯洁,白棋中盘胜,W,2,-1,4,14
8630612,芝野虎丸,柯洁,白棋中盘胜,W,0,-1,-3,-11
8635264,许皓鋐,柯洁,黑棋3/4子胜,B,6,-1,4,7
8635267,一力辽,柯洁,白棋中盘胜,W,1,-2,4,52
8656238,柯洁,许家元,黑棋中盘胜,B,1,3,3,39
198,赵治勋,结城聪,W+9.5,W,-3,-9,-11,4
273,小松英树,赵治勋,W+3.5,W,0,-2,1,-26
519,玉井伸,赵治勋,W+R,W,-1,-2,-3,-43
668,赵治勋,苏耀国,W+1.5,W,1,-3,-2,-4
706,赵治勋,田尻悠人,B+R,B,7,1,6,29
787,依田纪基,赵治勋,B+R,B,-1,-1,-1,-22
968,安达利昌,赵治勋,W+R,W,-5,-4,5,0
57047,金成进,赵治勋,B+R,B,0,8,1,-28
57200,赵治勋,武宫正树,B+6.5,B,6,6,27,10
57205,小林觉,赵治勋,W+R,W,-2,-4,-3,30
58776,坂井秀至,赵治勋,W+R,W,-2,-5,-1,16
58855,张栩,赵治勋,B+4.5,B,-2,7,-3,-18
58909,羽根直树,赵治勋,B+R,B,0,-3,0,-21
58949,古谷裕,赵治勋,W+4.5,W,3,-2,-17,6
59009,久保秀夫,赵治勋,W+R,W,-1,-2,-1,6
59033,内田修平,赵治勋,W+R,W,-1,-3,-1,-11
59338,片冈聪,赵治勋,W+R,W,7,-6,18,37
59359,赵治勋,羽根直树,W+R,W,-3,-4,-4,2
59907,赵治勋,鹤山淳志,W+1.5,W,9,1,30,48
59948,赵治勋,依田纪基,B+3.5,B,4,11,19,-2
60999,小林光一,赵治勋,W+1.5,W,4,-5,16,-5
61086,山下敬吾,赵治勋,W+8.5,W,0,-5,3,15
61097,赵治勋,邱峻,W+R,W,8,5,20,17
61255,赵治勋,神田英,B+R,B,2,-2,0,15
61497,山城宏,赵治勋,W+R,W,0,-4,1,1
61545,山下敬吾,赵治勋,W+R,W,0,0,0,13
61957,赵治勋,井山裕太,W+4.5,W,-3,3,-20,-7
62007,赵治勋,坂井秀至,B+8.5,B,4,17,38,16
62111,赵治勋,今村善彰,B+4.5,B,2,-13,-1,20
62208,井山裕太,赵治勋,W+3.5,W,0,8,10,-2
62226,张栩,赵治勋,B+7.5,B,7,12,22,19
62335,高尾绅路,赵治勋,W+7.5,W,-7,4,-17,-6
62404,张栩,赵治勋,W+4.5,W,-1,-4,-22,-20
62475,安斋伸彰,赵治勋,W+R,W,0,-5,0,8
62617,赵治勋,安藤和繁,B+R,B,2,5,1,-3
62712,高尾绅路,赵治勋,B+R,B,0,2,-2,17
62819,井山裕太,赵治勋,B+R,B,0,-1,1,10
62887,陈耀烨,赵治勋,黑胜2又3/4子,B,1,-4,-1,-18
62968,山城宏,赵治勋,W+0.5,W,5,1,38,34
63038,赵治勋,山城宏,B+3.5,B,-1,2,10,-2
63169,赵治勋,加藤充志,W+1.5,W,3,6,10,6
63385,赵治勋,林海峰,B+19.5,B,5,-4,10,0
63504,赵治勋,结城聪,W+R,W,4,-7,4,26
63791,刘星,赵治勋,白不计点胜,W,1,-3,31,25
63829,赵治勋,朴廷桓,白不计点胜,W,-1,-1,3,-24
64012,王垚,赵治勋,B+R,B,-2,-6,-1,-6
64028,赵治勋,白洪淅,W+R,W,3,0,2,-12
64049,赵治勋,单子腾,黑胜3/4子,B,0,-18,-9,20
64126,曹潇阳,赵治勋,B+R,B,3,-3,5,12
64144,张维,赵治勋,B+R,B,2,8,2,19
64163,赵治勋,张亚博,W+R,W,0,4,1,-6
64212,赵治勋,甘思阳,白超时胜,W,-2,-5,-2,-25
64279,坂口隆三,赵治勋,W+R,W,-3,-5,-4,-3
64558,赵治勋,工藤纪夫,B+4.5,B,3,-6,-24,7
64673,赵治勋,星野正树,B+12.5,B,1,0,-2,7
64985,赵治勋,内田修平,B+R,B,0,1,-2,17
65068,麦克雷蒙,赵治勋,W+R,W,-2,-2,3,20
65112,赵治勋,王铭琬,W+3.5,W,1,1,4,17
65607,赵治勋,村川大介,W+4.5,W,3,4,19,43
65736,赵治勋,王铭琬,W+10.5,W,-3,11,35,-17
66033,河野临,赵治勋,W+R,W,0,1,0,-3
66275,张维,赵治勋,B+R,B,2,8,2,19
66338,赵治勋,白洪淅,W+R,W,3,0,4,-12
66550,赵治勋,大场惇也,B+R,B,1,2,-1,17
66726,山田晋次,赵治勋,W+R,W,-3,-9,-2,-10
67150,伊田笃史,赵治勋,B+1.5,B,1,-11,19,10
67511,赵治勋,村松大树,B+R,B,1,-8,-1,-20
67931,赵治勋,一力辽,W+R,W,5,1,4,24
68029,赵治勋,田尻悠人,B+1.5,B,-7,2,-2,4
68213,高尾绅路,赵治勋,W+0.5,W,-5,2,-7,-22
68266,苏耀国,赵治勋,W+7.5,W,-13,-6,-11,-12
68349,奥田彩,赵治勋,W+R,W,-1,3,12,-20
68450,赵治勋,沟上知亲,W+R,W,4,-7,3,17
68532,安达利昌,赵治勋,W+1.5,W,2,14,20,25
69562,有村比吕司,赵治勋,W+R,W,-1,-1,4,-5
69657,赵治勋,羽根直树,W+R,W,3,-7,2,11
70328,村川大介,赵治勋,W+R,W,-1,1,-1,3
70575,堀本满成,赵治勋,B+R,B,2,4,2,-2
70691,山下敬吾,赵治勋,B+4.5,B,-2,1,7,-4
71179,高尾绅路,赵治勋,B+R,B,0,-3,0,11
71704,赵治勋,久保秀夫,B+R,B,5,3,3,16
72551,赵治勋,柳时熏,B+R,B,4,2,8,28
74257,赵治勋,安斋伸彰,W+R,W,0,4,-1,-3
74840,林汉杰,赵治勋,B+R,B,-1,1,0,7
76172,金泽真,赵治勋,W+R,W,-5,-1,-7,-19
76179,片冈聪,赵治勋,W+1.5,W,1,-3,-18,-12
76443,石田芳夫,赵治勋,W+1.5,W,1,5,5,14
77299,赵治勋,石井邦生,黑中盘胜,B,1,-1,-2,15
77509,赵治勋,小林觉,黑6目半胜,B,6,15,5,23
77767,梅泽由香里,赵治勋,白中盘胜,W,1,-4,1,-5
90630,赵治勋,李沂修,黑棋中盘胜！,B,1,-1,34,-7
97197,赵治勋,小松英树,黑中盘胜,B,0,-2,0,-7
97275,张豊猷,赵治勋,黑中盘胜,B,1,0,0,-22
100057,赵治勋,首藤瞬,白中盘胜,W,0,1,2,47
103187,小林觉,赵治勋,白中盘胜,W,1,-8,3,10
103219,赵治勋,张  栩,白1目半胜,W,-3,-8,28,29
103453,林汉杰,赵治勋,黑中盘胜,B,1,7,13,8
104254,赵治勋,曹薰铉,白时间胜,W,0,3,1,-6
109590,赵治勋,一力辽,黑两目半胜,B,2,13,-9,-15
113743,井山裕太,赵治勋,黑中盘胜,B,7,10,28,14
130571,常  昊,赵治勋,黑中盘胜,B,5,-1,5,-8
132077,赵治勋,曹薰铉,黑中盘胜,B,6,-4,5,6
132080,赵治勋,徐奉洙,白2目半胜,W,2,-7,-26,-18
135425,刘昌赫,赵治勋,黑时间胜,B,1,-1,2,19
135426,赵治勋,李昌镐,白2目半胜,W,2,9,10,-3
136488,赵治勋,张豊猷,白中盘胜,W,2,0,5,15
141735,余正麒,赵治勋,白中盘胜,W,-4,-8,-4,6
141744,赵治勋,许家元,黑中盘胜,B,7,-4,7,-3
146024,王立诚,赵治勋,白中盘胜,W,-1,8,22,11
152785,鹤山淳志,赵治勋,白中盘胜,W,4,10,4,-1
159639,本木克弥,赵治勋,白半目胜,W,-4,1,1,28
171390,沟上知亲,赵治勋,白中盘胜,W,-4,8,-2,-10
175560,山田晋次,赵治勋,白中盘胜,W,-5,4,-2,-12
177863,赵治勋,伊田笃史,黑中盘胜,B,0,0,-8,-1
179315,赵治勋,星野正树,黑中盘胜,B,2,3,3,27
184323,赵治勋,王铭琬,白中盘胜,W,-14,1,-18,-16
190487,赵治勋,伊田笃史,白中盘胜,W,-4,3,-4,-5
190496,井山裕太,赵治勋,黑中盘胜,B,9,3,4,15
191755,许家元,赵治勋,白中盘胜,W,2,2,27,9
